,癤풳ser ID,Venue ID,Venue category ID,Venue category name,Latitude,Longitude,Timezone offset in minutes,UTC time
58809,955,4bbb9137e5b0d13a30376e7c,4bf58dd8d48988d175941735,Gym / Fitness Center,40.73501762,-74.16568105,-240,Thu May 10 21:02:40 +0000 2012
58810,635,4f4fd961e4b0f03ee77286d3,4bf58dd8d48988d165941735,Scenic Lookout,40.67550639,-73.90306017,-240,Thu May 10 21:02:50 +0000 2012
58811,635,4ed19483490168f8d14d24f2,4bf58dd8d48988d124941735,Office,40.67682187,-73.89959226,-240,Thu May 10 21:03:23 +0000 2012
58812,979,4a357950f964a520079d1fe3,4bf58dd8d48988d146941735,Deli / Bodega,40.71879995,-73.9927908,-240,Thu May 10 21:04:06 +0000 2012
58813,635,4ea577790aaf711181dce831,4bf58dd8d48988d1f6931735,General Travel,40.67607785,-73.9039903,-240,Thu May 10 21:04:24 +0000 2012
58814,115,42a63500f964a52002251fe3,4bf58dd8d48988d171941735,Event Space,40.7403477,-73.99656773,-240,Thu May 10 21:04:26 +0000 2012
58815,635,4f54e0ace4b0c41607188619,4f4531504b9074f6e4fb0102,Train Station,40.67592796,-73.90332428,-240,Thu May 10 21:05:22 +0000 2012
58816,178,4e4dce43483bb77048f99eea,4bf58dd8d48988d163941735,Park,40.78321,-73.984541,-240,Thu May 10 21:05:57 +0000 2012
58817,204,4b780846f964a520d2b22ee3,4bf58dd8d48988d1e0931735,Coffee Shop,40.632195,-73.94833088,-240,Thu May 10 21:08:10 +0000 2012
58818,511,4c12680db7b9c92849b4a737,4bf58dd8d48988d1f9931735,Road,40.777697,-73.953052,-240,Thu May 10 21:09:14 +0000 2012
58819,733,4ac7a552f964a520c2b820e3,4bf58dd8d48988d1e0931735,Coffee Shop,40.76162733,-73.99033455,-240,Thu May 10 21:10:23 +0000 2012
58820,755,4d226b656e8c3704e69c0ba0,4bf58dd8d48988d16e941735,Fast Food Restaurant,40.93165072,-73.9955021,-240,Thu May 10 21:10:48 +0000 2012
58821,38,4bcdbfbc8920b7133b2ea0dc,4bf58dd8d48988d198941735,College Academic Building,40.82005687,-73.95030711,-240,Thu May 10 21:11:02 +0000 2012
58822,531,4e2c44a3d22d3f83c89753da,4bf58dd8d48988d186941735,Food & Drink Shop,40.94806503,-73.9859844,-240,Thu May 10 21:11:35 +0000 2012
58823,971,4c3c8e53282203bba2a3fcda,4bf58dd8d48988d103951735,Clothing Store,40.74942776,-73.986719,-240,Thu May 10 21:11:35 +0000 2012
58824,971,4c3c8e53282203bba2a3fcda,4bf58dd8d48988d103951735,Clothing Store,40.74942776,-73.986719,-240,Thu May 10 21:11:35 +0000 2012
58825,406,4a35c715f964a5205e9d1fe3,4bf58dd8d48988d101951735,Thrift / Vintage Store,40.71822445,-73.95521,-240,Thu May 10 21:11:46 +0000 2012
58826,481,4a385663f964a520ed9e1fe3,4bf58dd8d48988d103951735,Clothing Store,40.72644255,-73.99574629,-240,Thu May 10 21:12:25 +0000 2012
58827,787,4c3b3126be4620a16fe90b13,4bf58dd8d48988d198941735,College Academic Building,40.63216904,-73.94998567,-240,Thu May 10 21:12:52 +0000 2012
58828,1017,4b344fb5f964a520eb2625e3,4bf58dd8d48988d1fd941735,Mall,40.86782694,-73.82703923,-240,Thu May 10 21:13:00 +0000 2012
58829,1017,4c8045d9d4e23704336f5388,4bf58dd8d48988d16e941735,Fast Food Restaurant,40.86650324,-73.82576466,-240,Thu May 10 21:13:11 +0000 2012
58830,1017,4b344fb5f964a520eb2625e3,4bf58dd8d48988d1fd941735,Mall,40.86782694,-73.82703923,-240,Thu May 10 21:13:22 +0000 2012
58831,1017,4b105534f964a5200a6e23e3,4bf58dd8d48988d180941735,Movie Theater,40.86703055,-73.82539652,-240,Thu May 10 21:13:36 +0000 2012
58832,49,4f612184e4b01b3ebd898091,4bf58dd8d48988d1f6931735,General Travel,40.75814976,-73.98943354,-240,Thu May 10 21:13:40 +0000 2012
58833,1017,4b344fb5f964a520eb2625e3,4bf58dd8d48988d1fd941735,Mall,40.86782694,-73.82703923,-240,Thu May 10 21:13:48 +0000 2012
58834,1017,4b96cb85f964a5200ce534e3,4bf58dd8d48988d1f6941735,Department Store,40.86499,-73.829949,-240,Thu May 10 21:14:03 +0000 2012
58835,1017,4e16434fa8090df1ec9a9c39,4bf58dd8d48988d12b951735,Bus Station,40.86680412,-73.82671184,-240,Thu May 10 21:14:17 +0000 2012
58836,951,4b0737c3f964a520e4f922e3,4bf58dd8d48988d1fd931735,Subway,40.75650613,-73.98802757,-240,Thu May 10 21:14:22 +0000 2012
58837,440,4ae0adf3f964a520948121e3,4bf58dd8d48988d124941735,Office,40.74722445,-73.94382477,-240,Thu May 10 21:14:22 +0000 2012
58838,1017,4da6c2d3ced7e031f7c5c005,4bf58dd8d48988d162941735,Other Great Outdoors,40.86848291,-73.83256674,-240,Thu May 10 21:14:49 +0000 2012
58839,440,4b16f47bf964a5201ac023e3,4bf58dd8d48988d1fd931735,Subway,40.74803726,-73.94687176,-240,Thu May 10 21:15:22 +0000 2012
58840,967,4d0ab09ff608721ecfab370f,4bf58dd8d48988d123941735,Bar,40.729625,-73.99097264,-240,Thu May 10 21:15:59 +0000 2012
58841,816,4e7ea6e793adeda960d078c3,4bf58dd8d48988d103941735,Home (private),40.93508142,-73.96537147,-240,Thu May 10 21:16:16 +0000 2012
58842,616,4b4e031df964a52016de26e3,4bf58dd8d48988d126941735,Government Building,40.7131015,-74.00426816,-240,Thu May 10 21:17:26 +0000 2012
58843,354,49e4a769f964a52015631fe3,4bf58dd8d48988d1e2941735,Beach,40.57334844,-73.98030281,-240,Thu May 10 21:17:44 +0000 2012
58844,635,4e551cdcb61c93816c1118b8,4bf58dd8d48988d1ff941735,Miscellaneous Shop,40.67844,-73.8986,-240,Thu May 10 21:17:58 +0000 2012
58845,684,4b44d7b3f964a520ddfd25e3,4bf58dd8d48988d10a951735,Bank,40.82705161,-74.09713447,-240,Thu May 10 21:17:59 +0000 2012
58846,1017,4da6c2d3ced7e031f7c5c005,4bf58dd8d48988d162941735,Other Great Outdoors,40.86848291,-73.83256674,-240,Thu May 10 21:18:00 +0000 2012
58847,312,4b58d651f964a520e36d28e3,4bf58dd8d48988d102941735,Gym / Fitness Center,40.73400887,-73.99245221,-240,Thu May 10 21:18:04 +0000 2012
58848,354,4bd1b96a77b29c7439118d82,4bf58dd8d48988d1fd931735,Subway,40.57745558,-73.98124695,-240,Thu May 10 21:18:18 +0000 2012
58849,354,4b92e9f1f964a5208a2634e3,4bf58dd8d48988d1fd931735,Subway,40.57611916,-73.97605419,-240,Thu May 10 21:18:35 +0000 2012
58850,616,4aaa4e0ef964a520ad5520e3,4bf58dd8d48988d1fd931735,Subway,40.71306941,-74.00441051,-240,Thu May 10 21:18:45 +0000 2012
58851,311,4baf8e12f964a520210a3ce3,4bf58dd8d48988d10a951735,Bank,40.75808275,-73.78525257,-240,Thu May 10 21:19:16 +0000 2012
58852,527,46b16b46f964a52098491fe3,4bf58dd8d48988d1df931735,BBQ Joint,40.74434085,-73.99042638,-240,Thu May 10 21:19:21 +0000 2012
58853,54,4ef0e7cf7beb5932d5bdeb4e,4bf58dd8d48988d125941735,Office,40.72416908,-73.99721146,-240,Thu May 10 21:19:42 +0000 2012
58854,385,4bb3c15f4019a593116538b8,4bf58dd8d48988d1fa941735,Food & Drink Shop,40.86833072,-74.04842088,-240,Thu May 10 21:20:39 +0000 2012
58855,178,4ac2521ff964a520b29820e3,4bf58dd8d48988d1e0931735,Coffee Shop,40.7808997,-73.98125536,-240,Thu May 10 21:20:59 +0000 2012
58856,1055,43d64177f964a5204c2e1fe3,4bf58dd8d48988d199941735,College Academic Building,40.73646162,-73.99647511,-240,Thu May 10 21:22:17 +0000 2012
58857,423,4a2955f7f964a52082951fe3,4bf58dd8d48988d145941735,Chinese Restaurant,40.75342625,-73.99256698,-240,Thu May 10 21:22:17 +0000 2012
58858,397,4af63834f964a520600222e3,4bf58dd8d48988d1a2941735,Community College,40.7448228,-73.93645571,-240,Thu May 10 21:22:27 +0000 2012
58859,61,46e591b4f964a520bd4a1fe3,4bf58dd8d48988d1c9941735,Ice Cream Shop,40.72179899,-73.99613078,-240,Thu May 10 21:22:28 +0000 2012
58860,937,4efcba2377161596a8040d45,4bf58dd8d48988d11b941735,Bar,40.71841212,-73.98989439,-240,Thu May 10 21:23:00 +0000 2012
58861,649,4a6f3aa4f964a520add51fe3,4bf58dd8d48988d1ae941735,University,40.73589867,-73.81747568,-240,Thu May 10 21:23:01 +0000 2012
58862,354,4d3767939516236aeb928c51,4bf58dd8d48988d1fd931735,Subway,40.58085356,-73.97476137,-240,Thu May 10 21:23:19 +0000 2012
58863,1070,4be43a08bcef2d7f9b3a02e5,4f2a25ac4b909258e854f55f,Neighborhood,40.70240703,-73.98875101,-240,Thu May 10 21:23:23 +0000 2012
58864,354,4bf13b20b315c9b6a5bd93ff,4bf58dd8d48988d12a951735,Train Station,40.59009477,-73.9741788,-240,Thu May 10 21:23:30 +0000 2012
58865,354,4c320a13452620a13f68210f,4bf58dd8d48988d1fd931735,Subway,40.59605782,-73.97335589,-240,Thu May 10 21:23:41 +0000 2012
58866,173,4b32bc5df964a520ea1225e3,4bf58dd8d48988d110951735,Salon / Barbershop,40.76707444,-73.92101929,-240,Thu May 10 21:24:19 +0000 2012
58867,773,4b722301f964a52079702de3,4bf58dd8d48988d1fd931735,Subway,40.74374552,-73.92429829,-240,Thu May 10 21:25:17 +0000 2012
58868,635,4dc29cf622717802a72a6dd3,4bf58dd8d48988d1f9931735,Road,40.67573982,-73.89686465,-240,Thu May 10 21:26:16 +0000 2012
58869,956,4b8da68df964a520700633e3,4bf58dd8d48988d10c951735,Cosmetics Shop,40.677823,-73.968826,-240,Thu May 10 21:26:30 +0000 2012
58870,171,4b1b13ddf964a520bbf723e3,4bf58dd8d48988d1fa931735,Hotel,40.70512123,-74.00799242,-240,Thu May 10 21:27:54 +0000 2012
58871,130,4a32c3f9f964a5208c9a1fe3,4bf58dd8d48988d1df941735,Bridge,40.7058882,-73.99000168,-240,Thu May 10 21:29:27 +0000 2012
58872,682,4c364c1418e72d7f129614f5,4bf58dd8d48988d11b941735,Bar,40.752771,-73.97488114,-240,Thu May 10 21:32:05 +0000 2012
58873,639,4b4263a9f964a520ecd225e3,4bf58dd8d48988d176941735,Gym / Fitness Center,40.77594916,-73.95591513,-240,Thu May 10 21:33:29 +0000 2012
58874,742,4a8cc1d4f964a520130f20e3,4bf58dd8d48988d114951735,Bookstore,40.73316247,-73.99104044,-240,Thu May 10 21:33:38 +0000 2012
58875,247,4c5c076c7735c9b6af0e8b72,4bf58dd8d48988d125941735,Office,40.73930718,-73.98940086,-240,Thu May 10 21:33:49 +0000 2012
58876,891,4e7e6b125503f21e714e6906,4bf58dd8d48988d103941735,Home (private),40.84637534,-73.96537147,-240,Thu May 10 21:34:11 +0000 2012
58877,891,4ec1e417f5b9abc8bcde8598,4bf58dd8d48988d103941735,Home (private),40.84637534,-73.96537147,-240,Thu May 10 21:34:34 +0000 2012
58878,58,4a7281d0f964a52025db1fe3,4bf58dd8d48988d103951735,Clothing Store,40.761849,-73.966411,-240,Thu May 10 21:34:34 +0000 2012
58879,472,4cbc63b976ad9c7435e5e7cb,4bf58dd8d48988d1fe931735,Bus Station,40.70253725,-73.79992962,-240,Thu May 10 21:35:05 +0000 2012
58880,635,4bae1d87f964a52011863be3,4bf58dd8d48988d1f9931735,Road,40.68779755,-73.89198303,-240,Thu May 10 21:36:29 +0000 2012
58881,1006,4bdb0b343c4fef3ba3baf4bf,4bf58dd8d48988d118951735,Food & Drink Shop,40.67459927,-73.73558364,-240,Thu May 10 21:36:54 +0000 2012
58882,185,4d0304fc54d0236ac1a2e6d5,4bf58dd8d48988d1fa931735,Hotel,40.9646906,-74.06177657,-240,Thu May 10 21:37:02 +0000 2012
58883,199,4a674fdff964a52027c91fe3,4eb1bc533b7b2c5b1d4306cb,Airport,40.76906115,-73.8621676,-240,Thu May 10 21:37:27 +0000 2012
58884,187,4be63bdd910020a1452cd414,4bf58dd8d48988d129951735,Train Station,40.75045695,-73.99123556,-240,Thu May 10 21:37:57 +0000 2012
58885,1000,4a513b17f964a520d2b01fe3,4bf58dd8d48988d129951735,Train Station,40.69902344,-73.81001472,-240,Thu May 10 21:38:40 +0000 2012
58886,184,4bc8f5db0687ef3b970ad9cc,4d954b06a243a5684965b473,Residential Building (Apartment / Condo),40.78305038,-73.94914187,-240,Thu May 10 21:39:57 +0000 2012
58887,770,4bd6e0c529eb9c74c1b395e1,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.87891487,-73.84372409,-240,Thu May 10 21:40:11 +0000 2012
58888,26,4a4821f5f964a52095aa1fe3,4bf58dd8d48988d1f9931735,Road,40.76117086,-74.01128769,-240,Thu May 10 21:40:18 +0000 2012
58889,770,4c77d6dd947ca1cd2b904837,4bf58dd8d48988d118951735,Food & Drink Shop,40.87674951,-73.84775007,-240,Thu May 10 21:40:25 +0000 2012
58890,770,4f4bfd23e4b0705904c82323,4bf58dd8d48988d103941735,Home (private),40.87719935,-73.83602511,-240,Thu May 10 21:40:43 +0000 2012
58891,894,4af5d32bf964a5205dfd21e3,4bf58dd8d48988d1ca941735,Pizza Place,40.76139702,-73.98689691,-240,Thu May 10 21:40:53 +0000 2012
58892,656,4c08325f6071a59359e5db32,4bf58dd8d48988d103951735,Clothing Store,40.65947006,-74.17110495,-240,Thu May 10 21:41:07 +0000 2012
58893,656,4e2b1951d4c0e5c89ac0dc26,4bf58dd8d48988d124941735,Office,40.65944909,-74.17111642,-240,Thu May 10 21:41:18 +0000 2012
58894,316,4bc66f7fbf29c9b617eaf92a,4bf58dd8d48988d10f951735,Drugstore / Pharmacy,40.66277373,-74.2334799,-240,Thu May 10 21:41:52 +0000 2012
58895,1058,4c0631ec191f20a1b41be414,4bf58dd8d48988d175941735,Gym / Fitness Center,40.74455036,-73.9812611,-240,Thu May 10 21:42:15 +0000 2012
58896,571,4aaa5b7df964a520bf5520e3,4bf58dd8d48988d1ce941735,Seafood Restaurant,40.77163687,-73.98262024,-240,Thu May 10 21:42:34 +0000 2012
58897,96,49cdac4cf964a5200e5a1fe3,4bf58dd8d48988d12d951735,Ferry,40.73516247,-74.02630277,-240,Thu May 10 21:43:00 +0000 2012
58898,660,43d64177f964a5204c2e1fe3,4bf58dd8d48988d199941735,College Academic Building,40.73646162,-73.99647511,-240,Thu May 10 21:43:03 +0000 2012
58899,1073,4ccb7d77c9b846881769b6c3,4bf58dd8d48988d11e941735,Bar,40.75299205,-73.98175467,-240,Thu May 10 21:43:34 +0000 2012
58900,635,4cf56c74c020b60c539d1a75,4bf58dd8d48988d12b951735,Bus Station,40.67790837,-73.90080948,-240,Thu May 10 21:43:37 +0000 2012
58901,316,4c748875db52b1f7188576dc,4bf58dd8d48988d103941735,Home (private),40.66700011,-74.23554036,-240,Thu May 10 21:43:51 +0000 2012
58902,382,4b080481f964a520580223e3,4bf58dd8d48988d15a941735,Garden,40.8639647,-73.88172353,-240,Thu May 10 21:44:03 +0000 2012
58903,951,4aec28cdf964a5206bc521e3,4bf58dd8d48988d1fd931735,Subway,40.70779134,-74.01315451,-240,Thu May 10 21:44:34 +0000 2012
58904,1044,42829c80f964a5206a221fe3,4bf58dd8d48988d129951735,Train Station,40.75280621,-73.97717535,-240,Thu May 10 21:44:37 +0000 2012
58905,474,4f34195fe4b071610d9dc6dc,4bf58dd8d48988d1d2941735,Sushi Restaurant,40.74236948,-73.99681943,-240,Thu May 10 21:44:45 +0000 2012
58906,1044,4b82fa73f964a52090f030e3,4bf58dd8d48988d1ff941735,Miscellaneous Shop,40.75277927,-73.97710013,-240,Thu May 10 21:44:49 +0000 2012
58907,660,4eeb8f5693ad2cbd83a7353f,4bf58dd8d48988d1a1941735,College Academic Building,40.736563,-73.996465,-240,Thu May 10 21:44:53 +0000 2012
58908,480,4b2332c7f964a520525424e3,4bf58dd8d48988d116941735,Bar,40.73026981,-73.86360623,-240,Thu May 10 21:44:57 +0000 2012
58909,531,4f5b9500e4b082b23d35ec01,4bf58dd8d48988d103941735,Home (private),40.948271,-73.98887973,-240,Thu May 10 21:45:44 +0000 2012
58910,938,4ef783cf2c5b044500efe8e2,4bf58dd8d48988d1dc931735,Tea Room,40.74762134,-73.88395147,-240,Thu May 10 21:46:17 +0000 2012
58911,519,40b68100f964a5207d001fe3,4bf58dd8d48988d163941735,Park,40.74218831,-73.98792419,-240,Thu May 10 21:46:18 +0000 2012
58912,65,4cc24bac4fcfbfb79547bd24,4bf58dd8d48988d103941735,Home (private),40.76597116,-74.16509908,-240,Thu May 10 21:46:54 +0000 2012
58913,718,4f4226d47716e5cd5e9d4355,4bf58dd8d48988d103941735,Home (private),40.82497237,-73.95361626,-240,Thu May 10 21:47:13 +0000 2012
58914,440,4a63d085f964a520dac51fe3,4bf58dd8d48988d129951735,Train Station,40.74911015,-73.98845673,-240,Thu May 10 21:47:20 +0000 2012
58915,58,4ae8495ef964a5207fae21e3,4bf58dd8d48988d1e0931735,Coffee Shop,40.76252852,-73.96605162,-240,Thu May 10 21:47:27 +0000 2012
58916,484,4b54d362f964a52058ce27e3,4bf58dd8d48988d1fd931735,Subway,40.68990543,-73.95177658,-240,Thu May 10 21:47:35 +0000 2012
58917,380,4d5d7bda2a31a1cd397253f1,4bf58dd8d48988d13b941735,School,40.59458489,-73.79526807,-240,Thu May 10 21:47:44 +0000 2012
58918,746,4ad77a2bf964a520280b21e3,4bf58dd8d48988d129951735,Train Station,40.71948549,-74.04270172,-240,Thu May 10 21:48:09 +0000 2012
58919,635,4fac37a3e4b0ad9c3fa77396,4bf58dd8d48988d1f9931735,Road,40.66815783,-73.90206689,-240,Thu May 10 21:48:33 +0000 2012
58920,894,4b6b08d7f964a52029ee2be3,4bf58dd8d48988d10a951735,Bank,40.76297331,-73.98301728,-240,Thu May 10 21:49:19 +0000 2012
58921,745,3fd66200f964a520d7f11ee3,4bf58dd8d48988d163941735,Park,40.75372797,-73.98368836,-240,Thu May 10 21:49:22 +0000 2012
58922,809,42829c80f964a5206a221fe3,4bf58dd8d48988d129951735,Train Station,40.75280621,-73.97717535,-240,Thu May 10 21:49:27 +0000 2012
58923,895,4d4de33cd6f3224bca73a1a6,4bf58dd8d48988d162941735,Other Great Outdoors,40.91192343,-73.78237724,-240,Thu May 10 21:49:33 +0000 2012
58924,773,4a96a056f964a520672620e3,4bf58dd8d48988d1fd931735,Subway,40.7476146,-73.88395786,-240,Thu May 10 21:50:09 +0000 2012
58925,745,4a525e9df964a52094b11fe3,4bf58dd8d48988d121941735,Bar,40.75401803,-73.98453241,-240,Thu May 10 21:50:15 +0000 2012
58926,50,4e7e1afd9a521995b6a8e683,4bf58dd8d48988d103941735,Home (private),40.73424417,-73.87130988,-240,Thu May 10 21:51:30 +0000 2012
58927,908,4cbdb722bac9370484d3ff7c,4bf58dd8d48988d132941735,Church,40.73009587,-73.99738183,-240,Thu May 10 21:51:38 +0000 2012
58928,168,49e9e49df964a5200a661fe3,4bf58dd8d48988d163941735,Park,40.7421523,-74.03223038,-240,Thu May 10 21:52:18 +0000 2012
58929,190,4b7def17f964a520ceda2fe3,4bf58dd8d48988d11e941735,Bar,40.720933,-73.95663,-240,Thu May 10 21:52:28 +0000 2012
58930,50,4528a216f964a520173b1fe3,4bf58dd8d48988d1fd941735,Mall,40.73405558,-73.87084723,-240,Thu May 10 21:53:06 +0000 2012
58931,1016,4e48a00a18a8f9804ce6802d,4bf58dd8d48988d103941735,Home (private),40.93190934,-74.01238511,-240,Thu May 10 21:53:10 +0000 2012
58932,623,4a5785adf964a5204eb61fe3,4bf58dd8d48988d12e941735,Government Building,40.72045082,-74.00687343,-240,Thu May 10 21:53:16 +0000 2012
58933,168,4b36413cf964a520b13125e3,4bf58dd8d48988d196941735,Medical Center,40.74130691,-74.03390408,-240,Thu May 10 21:53:16 +0000 2012
58934,750,4b328b7ff964a520400e25e3,4bf58dd8d48988d10a951735,Bank,40.68021697,-73.94559442,-240,Thu May 10 21:55:09 +0000 2012
58935,194,4514fc3df964a520e8391fe3,4bf58dd8d48988d1a2941735,Community College,40.57840084,-73.93618584,-240,Thu May 10 21:55:13 +0000 2012
58936,1070,4d93502452ed224b932f1aac,4bf58dd8d48988d165941735,Scenic Lookout,40.70427281,-73.98675917,-240,Thu May 10 21:55:35 +0000 2012
58937,773,4b92dc22f964a520432234e3,4bf58dd8d48988d1fd931735,Subway,40.75460438,-73.84554863,-240,Thu May 10 21:55:46 +0000 2012
58938,435,4aabdb37f964a520775a20e3,4bf58dd8d48988d1e0931735,Coffee Shop,40.743644,-73.992241,-240,Thu May 10 21:56:07 +0000 2012
58939,265,4acbf5dff964a52073c820e3,4bf58dd8d48988d102941735,Gym / Fitness Center,40.74588207,-73.99768598,-240,Thu May 10 21:56:11 +0000 2012
58940,1070,4b96b432f964a52018df34e3,4bf58dd8d48988d1a8941735,General College & University,40.70473328,-73.98773789,-240,Thu May 10 21:56:13 +0000 2012
58941,213,4a494ce4f964a5202cab1fe3,4bf58dd8d48988d1ae941735,University,40.74022508,-73.98348215,-240,Thu May 10 21:56:39 +0000 2012
58942,97,4b622fd7f964a520eb3a2ae3,4bf58dd8d48988d16a941735,Bakery,40.70640874,-74.00620777,-240,Thu May 10 21:56:59 +0000 2012
58943,908,45d06773f964a520ab421fe3,4bf58dd8d48988d1f2931735,Performing Arts Venue,40.73019,-73.9982984,-240,Thu May 10 21:57:04 +0000 2012
58944,215,4a6a39f5f964a520e1cc1fe3,4bf58dd8d48988d129951735,Train Station,40.66748039,-74.21548963,-240,Thu May 10 21:57:25 +0000 2012
58945,750,4c1943b36e02b71394b8627b,4bf58dd8d48988d1fd931735,Subway,40.68036953,-73.94965589,-240,Thu May 10 21:58:57 +0000 2012
58946,582,4ef3fe880e61358da51f3b0c,4bf58dd8d48988d1c7941735,Snack Place,40.64001483,-74.16616267,-240,Thu May 10 21:59:15 +0000 2012
58947,578,4b48d308f964a520bc5826e3,4bf58dd8d48988d177941735,Medical Center,40.829677,-73.945454,-240,Thu May 10 21:59:22 +0000 2012
58948,848,49bd4e25f964a52067541fe3,4bf58dd8d48988d175941735,Gym / Fitness Center,40.72424,-73.997779,-240,Thu May 10 21:59:53 +0000 2012
58949,1061,4b093cd0f964a520db1423e3,4bf58dd8d48988d1fd931735,Subway,40.7509958,-73.99068832,-240,Thu May 10 22:00:09 +0000 2012
58950,751,4a3449eaf964a5200a9c1fe3,4bf58dd8d48988d102941735,Gym / Fitness Center,40.72090442,-74.00063396,-240,Thu May 10 22:00:14 +0000 2012
58951,997,4b906e70f964a5200d8a33e3,4bf58dd8d48988d116941735,Bar,40.80863926,-74.19205946,-240,Thu May 10 22:00:28 +0000 2012
58952,951,4ddc09e71838306b81fd524f,4bf58dd8d48988d124941735,Office,40.70593002,-74.01464884,-240,Thu May 10 22:00:40 +0000 2012
58953,50,4c178cf3c2dfc9286e29a869,4bf58dd8d48988d10a951735,Bank,40.73479263,-73.86949238,-240,Thu May 10 22:02:27 +0000 2012
58954,1004,4bae7d7cf964a520c7b83be3,4bf58dd8d48988d128951735,Gift Shop,40.69407371,-73.99217427,-240,Thu May 10 22:03:10 +0000 2012
58955,354,4ab5c01df964a520017620e3,4bf58dd8d48988d1fd931735,Subway,40.71860728,-73.9881134,-240,Thu May 10 22:03:11 +0000 2012
58956,354,49ecd458f964a52099671fe3,4bf58dd8d48988d1df941735,Bridge,40.71356548,-73.97236347,-240,Thu May 10 22:03:33 +0000 2012
58957,50,4c38e55118e72d7f094119f5,4bf58dd8d48988d1f3941735,Toy / Game Store,40.73434825,-73.86902332,-240,Thu May 10 22:03:34 +0000 2012
58958,122,4b48d37df964a520d55826e3,4bf58dd8d48988d190941735,History Museum,40.77952998,-73.97399426,-240,Thu May 10 22:03:40 +0000 2012
58959,354,4aad5579f964a520c05f20e3,4bf58dd8d48988d1fd931735,Subway,40.7121837,-73.96777925,-240,Thu May 10 22:03:51 +0000 2012
58960,760,467e1d72f964a5200f481fe3,4bf58dd8d48988d1d3941735,Vegetarian / Vegan Restaurant,40.77485025,-73.958766,-240,Thu May 10 22:04:08 +0000 2012
58961,773,4c62bfd0e1621b8dfe232453,4f2a25ac4b909258e854f55f,Neighborhood,40.7648764,-73.81782532,-240,Thu May 10 22:04:41 +0000 2012
58962,353,4ca9e4d897c8a1cdef2593a5,4bf58dd8d48988d124941735,Office,40.73813052,-73.9920378,-240,Thu May 10 22:05:17 +0000 2012
58963,565,3fd66200f964a520dde41ee3,4bf58dd8d48988d116941735,Bar,40.70510311,-74.00879005,-240,Thu May 10 22:06:01 +0000 2012
58964,484,4cca1c3982bfa35df6e250c9,4bf58dd8d48988d103941735,Home (private),40.69655801,-73.95361626,-240,Thu May 10 22:06:08 +0000 2012
58965,684,4a991c59f964a520662d20e3,4bf58dd8d48988d1fd941735,Mall,40.95634252,-74.06902772,-240,Thu May 10 22:06:22 +0000 2012
58966,386,4e58f69252b1b78b81954d98,4d954b0ea243a5684a65b473,Convenience Store,40.80064521,-74.14708032,-240,Thu May 10 22:06:39 +0000 2012
58967,125,4a4821f5f964a52095aa1fe3,4bf58dd8d48988d1f9931735,Road,40.76117086,-74.01128769,-240,Thu May 10 22:06:39 +0000 2012
58968,941,4a991c59f964a520662d20e3,4bf58dd8d48988d1fd941735,Mall,40.95634252,-74.06902772,-240,Thu May 10 22:06:57 +0000 2012
58969,990,4e62d44718a8ce02fd08427f,4bf58dd8d48988d1eb931735,Airport,40.76465914,-73.86291137,540,Thu May 10 22:07:32 +0000 2012
58970,943,4ab56c39f964a520877420e3,4bf58dd8d48988d112951735,Hardware Store,40.90926397,-74.03115749,-240,Thu May 10 22:07:49 +0000 2012
58971,467,4dc1f14b22717802a71cebfb,4bf58dd8d48988d161941735,Other Great Outdoors,40.76456265,-74.03109381,-240,Thu May 10 22:08:22 +0000 2012
58972,428,4bd8feaae914a593356d55fa,4e51a0c0bd41d3446defbb2e,Ferry,40.69638797,-74.01643753,-240,Thu May 10 22:08:33 +0000 2012
58973,519,4b61052df964a52066062ae3,4bf58dd8d48988d103941735,Home (private),40.7312265,-73.98887973,-240,Thu May 10 22:08:53 +0000 2012
58974,471,4a651ba1f964a52050c71fe3,4bf58dd8d48988d123941735,Bar,40.756773,-73.967124,-240,Thu May 10 22:08:57 +0000 2012
58975,564,49cbb6f9f964a5200f591fe3,4bf58dd8d48988d1f6941735,Department Store,40.75831462,-73.97728379,-240,Thu May 10 22:09:12 +0000 2012
58976,367,42756d80f964a5207c211fe3,4bf58dd8d48988d11b941735,Bar,40.76366646,-73.99250386,-240,Thu May 10 22:09:13 +0000 2012
58977,531,4fa75ec7e4b017a5e15a5e63,4bf58dd8d48988d112951735,Hardware Store,40.92795793,-74.00072173,-240,Thu May 10 22:09:18 +0000 2012
58978,908,45d06773f964a520ab421fe3,4bf58dd8d48988d1f2931735,Performing Arts Venue,40.73019,-73.9982984,-240,Thu May 10 22:09:27 +0000 2012
58979,510,4c46683bf5aee21e13861858,4bf58dd8d48988d130941735,Building,40.735161,-73.895461,-240,Thu May 10 22:09:36 +0000 2012
58980,616,4a8cc1d4f964a520130f20e3,4bf58dd8d48988d114951735,Bookstore,40.73316247,-73.99104044,-240,Thu May 10 22:09:54 +0000 2012
58981,354,4b716ba6f964a520c2452de3,4bf58dd8d48988d1fd931735,Subway,40.70681538,-73.95348072,-240,Thu May 10 22:10:05 +0000 2012
58982,354,4bdc9fb73904a59345084f9e,4f2a25ac4b909258e854f55f,Neighborhood,40.71343536,-73.95807266,-240,Thu May 10 22:10:33 +0000 2012
